,funds,stock_count,total_assets
0,10000.0,0.0,10000.0
1,9000.085,267.0,10000.0
2,9205.99,214.0,10037.38
3,8287.119999999999,432.0,10107.999999999998
4,8662.939999999999,346.0,10174.96
5,8983.789999999999,277.0,10271.84
6,9107.314999999999,250.0,10251.064999999999
7,9226.814999999999,225.0,10302.314999999999
8,9334.505,203.0,10328.189999999999
9,9630.304999999998,143.0,10335.294999999998
10,8670.224999999999,319.0,10410.369999999999
11,8994.989999999998,256.0,10314.669999999998
12,9302.009999999998,205.0,10536.109999999999
13,9514.184999999998,164.0,10362.884999999998
14,8567.784999999998,346.0,10366.984999999999
15,8932.104999999998,277.0,10394.664999999997
16,9223.604999999998,222.0,10400.204999999998
17,9769.204999999998,134.0,10600.004999999997
18,8798.304999999998,280.0,10660.304999999998
19,9186.944999999998,224.0,10741.504999999997
20,9487.244999999997,180.0,10715.744999999997
21,9721.784999999998,144.0,10659.944999999998
22,9240.044999999998,218.0,10659.224999999999
23,9373.079999999998,197.0,10621.074999999997
24,9493.349999999999,178.0,10620.089999999998
25,9604.444999999998,161.0,10656.579999999998
26,9818.364999999998,129.0,10680.729999999998
27,8839.554999999998,287.0,10617.519999999999
28,9236.845,230.0,10839.945
29,9525.724999999999,184.0,10681.244999999999
30,9778.085,148.0,10815.564999999999
31,7827.164999999999,450.0,10734.164999999999
32,8390.564999999999,360.0,10644.164999999999
33,8841.644999999999,288.0,10645.964999999998
34,9019.724999999999,260.0,10673.324999999999
35,9354.345,208.0,10692.824999999999
36,9589.275,167.0,10546.185
37,10471.064999999999,34.0,10696.484999999999
38,9429.664999999999,198.0,10686.964999999998
39,9674.39,159.0,10672.115
40,7743.19,479.0,10633.955
41,8312.24,384.0,10612.4
