,funds,index,stock_count,total_assets
0,10000.0,0,0,10000.0
1,8420.47,0,111,10000.0
2,6297.41,1,262,9981.13
3,7020.08,2,211,10009.95
4,6122.015,3,274,10027.885
5,5363.85,4,327,10041.585
6,4730.910000000001,5,371,10067.745
7,6279.090000000001,6,263,10049.195000000002
8,5558.205000000001,7,314,9996.595000000001
9,6218.075000000001,8,268,10062.535
10,7077.575000000001,9,208,10057.175000000001
11,7824.8150000000005,10,156,10066.535
12,8361.945,11,118,10029.875
13,8709.585,12,94,10071.175
14,8944.705,13,78,10090.915
15,7159.35,14,199,10095.595000000001
16,7850.7300000000005,15,153,10150.32
17,6290.210000000001,16,257,10146.495
18,5573.570000000001,17,305,10127.220000000001
19,4649.77,18,367,10118.07
20,3596.4850000000006,19,438,10094.215
21,4936.460000000001,20,347,10046.035000000002
22,4019.6600000000008,21,411,9907.235
23,4749.740000000001,22,359,9790.1
24,5954.1900000000005,23,274,9836.77
25,5316.540000000001,24,319,9836.77
26,4078.965000000001,25,406,9854.315
27,4689.565000000001,26,363,9844.165
28,3553.5650000000014,27,443,9844.165
29,4813.805000000001,28,354,9826.445000000002
30,3945.1650000000013,29,415,9854.765000000001
31,5115.050000000001,30,332,9794.59
32,5599.8200000000015,31,299,9992.130000000001
33,4034.2700000000013,32,404,10057.910000000002
34,3012.5700000000015,33,472,10104.37
35,2165.5700000000015,34,528,10151.570000000002
36,3667.0700000000015,35,428,10093.490000000002
37,2994.7500000000014,36,472,10206.910000000002
38,4588.030000000002,37,368,10225.79
39,5652.910000000002,38,300,10350.910000000002
40,4253.8600000000015,39,390,10316.410000000002
41,5870.890000000001,40,284,10203.310000000001
42,6872.540000000001,41,217,10116.69
43,7312.905000000001,42,188,10167.685000000001
44,6247.8550000000005,43,258,10173.325
45,5519.935,44,306,10160.425
46,6017.905000000001,45,273,10137.475
47,6531.645,46,239,10142.935000000001
48,5372.265,47,315,10177.59
49,4688.715,48,360,10157.115
50,5755.135,49,289,10095.915
51,4773.055,50,355,10055.455
52,5494.495000000001,51,307,10108.705000000002
53,4064.0950000000007,52,403,10068.795
54,3497.4250000000006,53,442,9919.685000000001
55,2844.4750000000004,54,487,9910.845000000001
56,4056.175,55,403,9869.45
57,5277.200000000001,56,318,9845.27
58,3754.120000000001,57,422,9934.310000000001
59,3090.145000000001,58,467,9980.73
60,4970.6950000000015,59,341,10060.120000000003
61,5561.155000000002,60,302,10133.435000000001
62,6279.315000000001,61,255,10175.715000000002
63,7022.155000000002,62,206,10145.115000000002
64,5331.455000000002,63,316,10188.375000000002
65,5891.255000000002,64,280,10245.255000000001
66,7153.670000000002,65,203,10481.855000000001
67,5056.390000000002,66,331,10479.825
68,3933.7100000000023,67,399,10521.2
69,4694.470000000002,68,355,10832.420000000002
70,5900.245000000003,69,286,10898.095000000003
71,4423.370000000003,70,371,10869.495000000003
72,3946.1100000000024,71,399,10747.065000000002
73,5195.310000000002,72,327,10868.760000000002
74,4123.050000000002,73,390,10760.850000000002
75,3479.435000000002,74,427,10907.100000000002
76,5308.200000000003,75,324,11060.820000000003
77,4141.360000000002,76,386,11405.880000000003
78,5133.260000000002,77,334,11504.310000000001
79,4205.510000000002,78,384,11330.630000000001
80,3678.870000000002,79,413,11178.950000000003
81,2873.010000000002,80,457,11242.965000000002
82,5260.800000000002,81,328,11332.080000000002
83,4040.730000000002,82,395,11233.680000000002
84,3357.895000000002,83,432,11330.455000000002
85,4758.140000000002,84,355,11213.815000000002
86,6448.850000000002,85,258,10945.79
87,5525.590000000002,86,311,10943.210000000003
88,6465.190000000002,87,257,10936.990000000002
89,5595.190000000002,88,307,10936.990000000002
90,6522.870000000003,89,255,11072.070000000003
91,5777.080000000003,90,296,11161.320000000003
92,6949.560000000003,91,232,11199.800000000003
93,5281.140000000003,92,325,11111.640000000003
94,3911.4600000000028,93,403,10988.140000000003
95,5092.000000000003,94,336,11012.320000000002
96,4288.840000000003,95,382,10958.560000000003
97,3414.340000000003,96,432,10970.020000000004
98,5482.880000000003,97,314,10987.300000000003
99,4535.640000000003,98,370,10794.190000000002
100,5717.610000000003,99,301,10873.740000000005
101,4680.510000000004,100,361,10920.395000000002
102,4124.350000000004,101,393,10954.690000000002
103,6128.250000000004,102,277,10913.425000000003
104,4930.550000000004,103,347,10867.720000000005
105,3946.2900000000036,104,405,10819.140000000003
106,3190.3700000000035,105,449,10904.190000000002
107,4533.635000000004,106,372,11023.175000000003
108,6368.685000000004,107,265,10913.435000000005
109,5161.885000000004,108,335,10937.285000000003
110,4159.935000000004,109,393,10949.010000000004
111,3329.055000000004,110,441,10962.765000000005
112,5133.235000000004,111,343,11447.865000000005
113,6027.975000000004,112,294,11396.415000000005
114,4365.405000000004,113,385,11399.355000000003
115,6288.245000000004,114,279,11349.305000000004
116,5217.100000000004,115,338,11353.490000000005
117,3702.160000000004,116,422,11312.930000000004
118,4735.000000000004,117,365,11348.800000000003
119,5489.9500000000035,118,323,11295.875000000004
120,7183.360000000003,119,229,11308.795000000004
121,5108.760000000004,120,344,11314.520000000004
122,6058.635000000004,121,293,11515.760000000004
123,5429.125000000004,122,327,11483.530000000002
124,6213.6600000000035,123,284,11395.240000000002
125,4983.880000000004,124,352,11349.800000000003
126,3734.3800000000037,125,420,11451.880000000005
127,5365.020000000004,126,332,11516.980000000003
128,6082.035000000004,127,293,11468.840000000004
129,4678.710000000005,128,370,11421.960000000006
130,3344.6350000000048,129,443,11440.460000000005
131,4673.600000000005,130,370,11409.450000000004
132,5509.190000000005,131,324,11394.650000000005
133,4212.830000000005,132,396,11342.810000000007
134,5488.700000000005,133,325,11328.950000000004
135,4878.230000000005,134,359,11324.075000000004
136,4361.595000000005,135,388,11273.815000000004
137,3653.115000000005,136,429,11066.235000000006
138,4838.9150000000045,137,359,10920.375000000004
139,5822.885000000005,138,301,10929.350000000006
140,5211.965000000005,139,337,10930.855000000003
141,5956.225000000005,140,293,10912.320000000003
142,6755.6650000000045,141,245,10836.140000000005
143,5311.465000000005,142,332,10822.665000000005
144,6037.950000000004,143,289,10920.605000000003
145,4884.3300000000045,144,357,10940.835000000005
146,4011.4650000000047,145,408,10994.385000000004
147,5480.345000000005,146,322,10980.105000000003
148,4729.925000000005,147,366,10972.055000000004
149,3636.805000000005,148,430,10981.205000000005
150,4986.9150000000045,149,351,10985.505000000005
151,3680.0750000000044,150,425,11185.575000000004
152,5356.715000000005,151,329,11102.700000000006
153,4799.755000000005,152,361,11082.960000000006
154,3383.875000000005,153,442,11110.035000000003
155,2993.045000000005,154,464,11236.005000000006
156,2210.505000000005,155,508,11245.285000000005
157,3373.680000000005,156,443,11301.165000000005
158,2561.430000000005,157,488,11369.830000000002
159,2206.930000000005,158,508,11211.230000000007
160,1562.020000000005,159,545,11061.370000000006
161,4216.105000000005,160,388,10775.245000000006
162,5379.155000000005,161,318,10662.725000000006
163,4396.055000000005,162,376,10769.255000000005
164,5716.220000000005,163,299,10842.575000000004
165,4806.740000000005,164,352,10847.060000000005
166,5600.240000000005,165,306,10878.740000000005
167,6565.400000000005,166,250,10874.150000000005
168,4727.140000000005,167,357,10860.400000000005
169,3376.180000000005,168,435,10910.380000000005
170,4772.180000000005,169,355,10966.930000000004
171,4294.010000000005,170,382,11059.230000000005
172,3039.7950000000046,171,453,11042.040000000005
173,2171.7600000000048,172,502,11064.690000000006
174,4641.790000000005,173,363,11092.300000000007
175,5656.390000000006,174,306,11103.190000000006
176,7211.080000000005,175,219,11124.610000000006
177,5132.940000000006,176,335,11134.465000000006
178,3914.7200000000057,177,403,11134.465000000006
179,5623.520000000006,178,307,11088.120000000006
180,4050.560000000006,179,394,11174.080000000005
181,3420.2000000000057,180,428,11355.320000000005
182,2924.120000000006,181,454,11586.440000000006
183,4169.195000000006,182,389,11620.490000000005
184,3155.570000000006,183,442,11608.820000000007
185,2741.420000000006,184,464,11476.220000000005
186,4797.740000000005,185,352,11260.460000000005
187,3908.3900000000053,186,401,11186.540000000005
188,5975.2100000000055,187,287,11178.520000000006
189,7422.490000000005,188,208,11233.050000000005
190,6188.685000000005,189,275,11252.810000000005
191,5355.510000000005,190,320,11280.310000000005
192,4254.865000000005,191,379,11325.110000000006
193,3565.7400000000052,192,416,11313.740000000005
194,3178.815000000005,193,437,11230.540000000005
195,4160.640000000005,194,384,11274.240000000005
196,3018.110000000005,195,445,11352.960000000006
197,2189.590000000005,196,489,11397.460000000005
198,3661.4500000000053,197,411,11417.020000000006
199,3114.3650000000052,198,440,11414.965000000006
200,2703.8450000000053,199,462,11324.765000000005
201,2170.8250000000053,200,491,11195.405000000006
202,3466.8750000000055,201,421,11261.690000000006
203,2820.6000000000054,202,456,11240.640000000005
204,4902.900000000005,203,346,11452.680000000004
205,4366.980000000005,204,374,11525.340000000006
206,3708.910000000005,205,408,11605.750000000005
207,5268.160000000005,206,327,11562.910000000005
208,5955.910000000005,207,292,11693.710000000005
209,4292.885000000006,208,377,11668.890000000005
210,3666.8750000000055,209,410,11444.575000000004
211,2839.2900000000054,210,451,11942.725000000006
212,4625.620000000005,211,360,11692.420000000006
213,6529.270000000006,212,262,11618.620000000006
214,7808.310000000006,213,198,11765.340000000006
215,8675.610000000006,214,156,11897.010000000006
216,7371.930000000006,215,220,11853.330000000005
217,5516.7500000000055,216,312,11808.230000000005
218,6657.890000000005,217,255,11762.990000000005
219,5366.930000000005,218,321,11645.690000000004
220,6693.800000000005,219,252,11539.760000000004
221,8077.880000000005,220,179,11471.720000000005
222,8788.650000000005,221,142,11516.470000000005
223,9456.275000000005,222,107,11497.300000000005
224,9734.975000000006,223,92,11444.335000000006
225,8644.065000000006,224,151,11436.055000000006
226,7736.830000000006,225,200,11439.830000000005
227,6648.730000000006,226,260,11363.830000000005
228,5259.355000000006,227,335,11465.230000000005
229,6338.735000000006,228,277,11493.705000000005
230,7725.355000000006,229,201,11392.600000000006
231,8759.050000000007,230,144,11370.490000000005
232,7114.225000000006,231,235,11361.850000000006
233,6205.405000000006,232,286,11301.925000000007
234,7131.315000000006,233,233,11201.825000000006
235,5013.395000000006,234,355,11176.195000000007
236,6062.745000000006,235,293,11021.770000000008
237,4414.495000000006,236,388,11146.295000000006
238,5758.935000000006,237,312,11278.215000000004
239,4225.995000000006,238,399,11256.375000000005
240,6091.320000000006,239,294,11314.230000000007
241,7356.9200000000055,240,224,11406.840000000006
242,8158.370000000005,241,179,11346.360000000006
243,5959.745000000005,242,302,11357.995000000006
244,4305.320000000005,243,397,11219.075000000004
245,3035.570000000005,244,472,11026.530000000006
246,2709.530000000005,245,491,11135.090000000004
247,3881.8500000000054,246,423,11174.370000000006
248,3383.195000000005,247,452,11155.335000000006
249,2693.5750000000053,248,493,10985.835000000006
250,4991.7500000000055,249,356,10963.650000000005
251,4495.850000000006,250,385,11079.350000000006
252,5149.450000000006,251,347,11117.850000000006
253,5827.855000000006,252,308,11185.515000000007
254,6604.235000000006,253,264,11262.515000000007
255,5384.655000000006,254,332,11339.075000000008
256,4019.8300000000063,255,409,11269.355000000007
