,funds,index,stock_count,total_assets
0,10000.0,0,0.0,10000.0
1,9004.12,20,193.0,10000.0
2,9231.740000000002,56,155.0,10160.190000000002
3,9896.225000000002,71,62.0,10339.215000000002
4,8909.225000000002,75,212.0,10304.185000000001
5,9043.940000000002,87,191.0,10269.205000000002
6,9677.115000000002,90,96.0,10316.955000000002
7,8713.215000000002,102,231.0,10362.555000000002
8,9021.415000000003,129,185.0,10260.915000000003
9,9251.555000000002,159,148.0,10172.115000000002
10,9991.095000000001,191,45.0,10314.195000000002
11,8998.495,205,185.0,10310.145
12,9299.12,210,148.0,10501.62
13,9533.585000000001,225,119.0,10495.7
14,8581.315,239,240.0,10470.115
15,8935.795,250,192.0,10353.715
16,9608.015,277,116.0,10634.035
17,9810.99,311,93.0,10631.715
18,8831.97,321,204.0,10631.25
19,9207.97,324,164.0,10749.57
20,9512.449999999999,328,132.0,10768.429999999998
21,10092.769999999999,335,80.0,10985.569999999998
22,9090.714999999998,353,187.0,10841.969999999998
23,9415.019999999999,374,150.0,10729.769999999999
24,9688.319999999998,382,120.0,10781.519999999997
25,9898.439999999999,412,96.0,10738.919999999998
26,8915.739999999998,427,220.0,10659.239999999998
27,9251.899999999998,439,176.0,10596.539999999997
28,9378.039999999997,486,159.0,10557.819999999998
29,9736.884999999997,487,112.0,10592.004999999997
30,8766.054999999997,497,246.0,10548.324999999997
