,funds,stock_count,total_assets
250,4437.215000000002,320,10013.215
251,5805.305000000002,239,9842.015000000003
252,5212.930000000002,274,9850.380000000001
253,5750.850000000002,242,9818.870000000003
254,6486.310000000002,198,9795.880000000003
255,6852.720000000002,176,9784.000000000002
256,6154.470000000002,218,9778.720000000001
257,4878.195000000002,295,9767.820000000003
258,4187.295000000002,337,9730.945000000003
259,3159.6450000000023,399,9773.070000000002
260,2344.0400000000022,448,9801.000000000002
261,1857.4200000000023,477,9861.480000000003
262,1449.3000000000022,501,9968.805000000004
263,3935.7000000000016,353,9866.1
264,5725.425000000002,248,9952.585000000003
265,6685.450000000002,193,10054.265000000001
266,5071.435000000001,282,10185.505000000001
267,4305.9850000000015,324,10210.885000000002
268,3712.8100000000013,357,10129.885000000002
269,4494.765000000001,314,10204.855000000003
270,3652.045000000001,360,10247.245
271,3231.835000000001,383,10229.245
272,2404.960000000001,428,10269.460000000001
273,1770.690000000001,462,10389.300000000001
274,3062.025000000001,393,10417.02
275,4193.325000000001,333,10472.04
276,4935.1050000000005,294,10526.985
277,6364.6050000000005,219,10538.744999999999
278,7336.485000000001,167,10457.715
279,8026.72,130,10451.87
280,5953.22,240,10477.220000000001
281,7045.9400000000005,182,10474.82
282,7440.215,161,10462.99
283,8086.725,127,10501.630000000001
284,8447.725,108,10499.725
285,8960.965,82,10579.645
286,7787.75,141,10591.535
287,6884.54,187,10556.285
288,7937.0,133,10529.17
289,6863.21,187,10581.705
290,5989.705,228,10847.244999999999
291,6934.705,183,10777.705
292,6223.555,216,10878.355
293,6793.93,191,11151.595000000001
294,7504.780000000001,161,11319.675000000001
295,5734.165000000001,234,11409.835000000003
296,6362.845000000001,208,11392.285
297,7397.425000000001,165,11367.325
298,7870.925000000001,145,11303.800000000001
299,8644.445000000002,112,11269.725000000002
300,9292.310000000001,85,11331.885000000002
301,9680.390000000001,69,11353.985
302,9938.12,58,11297.060000000001
303,8247.2,130,11300.25
304,6281.18,214,11289.85
305,7052.81,180,11137.91
306,7707.63,151,11117.21
307,8671.74,109,11173.835
