,funds,stock_count,total_assets
0,10000.0,0,10000.0
1,9719.72,77,10000.0
2,9447.64,153,9995.38
3,9181.39,228,9990.789999999999
4,8922.39,302,9979.39
5,8673.18,373,9982.41
6,8428.720000000001,441,10014.115000000002
7,8192.12,506,10033.960000000001
8,7963.115000000001,569,10031.43
9,7739.8550000000005,630,10045.655
10,7522.935,688,10096.055
11,7311.465,745,10075.415
12,7106.59,800,10086.59
13,6907.84,853,10106.59
14,6714.04,904,10149.24
15,6526.615,953,10171.84
16,6342.375,1000,10262.375
17,6165.975,1048,10017.375
18,5994.425,1095,9991.175000000001
19,5825.905,1139,10188.275
20,5662.29,1182,10159.8
21,5503.415,1223,10242.54
22,5348.855,1265,10004.055
23,5200.025,1306,9940.805
24,5053.45,1347,9868.975
25,4912.45,1387,9801.625
26,4776.34,1426,9753.080000000002
27,4642.18,1465,9681.78
28,4511.9400000000005,1502,9798.98
29,4385.585000000001,1539,9641.27
30,4263.725000000001,1575,9595.100000000002
31,4146.595000000001,1609,9689.600000000002
32,4030.1050000000014,1642,9826.365000000002
33,3916.4200000000014,1675,9686.795000000002
34,3806.3700000000013,1706,9862.67
35,3702.260000000001,1735,9930.91
36,3598.440000000001,1764,9913.560000000001
37,3499.180000000001,1792,9851.82
38,3401.0400000000013,1820,9780.140000000001
39,3305.595000000001,1847,9834.740000000002
40,3213.295000000001,1873,9862.445
41,3124.735000000001,1897,10124.665
42,3037.945000000001,1919,10608.400000000001
43,2955.3100000000013,1940,10589.210000000001
44,2871.8350000000014,1961,10666.810000000001
45,2794.3150000000014,1980,10872.715000000002
46,2717.9950000000013,1998,11189.515000000001
47,2642.485000000001,2016,11099.605000000001
48,2571.8500000000013,2033,11018.965
49,2500.2100000000014,2051,10663.190000000002
50,2431.1900000000014,2068,10827.27
51,2363.2750000000015,2085,10692.850000000002
52,2298.0750000000016,2101,10859.650000000001
53,2235.3000000000015,2116,11090.76
54,2173.2000000000016,2131,10995.54
55,2114.960000000002,2145,11038.160000000003
56,2056.650000000002,2159,11048.885000000002
57,2001.465000000002,2172,11221.605
58,1945.745000000002,2186,10646.025000000003
59,1891.635000000002,2200,10394.635000000002
60,1840.805000000002,2213,10493.635000000002
61,1789.845000000002,2226,10515.765000000003
62,1742.145000000002,2238,10638.195000000002
63,1694.565000000002,2250,10615.815000000002
64,1648.125000000002,2262,10402.065000000002
65,1602.465000000002,2274,10255.035000000002
66,1560.500000000002,2285,10277.775000000001
67,1517.985000000002,2296,10392.025000000003
68,1475.4700000000018,2307,10392.025000000001
69,1436.5700000000018,2317,10449.700000000003
70,1397.4700000000018,2327,10496.04
71,1358.7700000000018,2337,10402.960000000003
72,1323.0850000000019,2346,10624.975000000002
73,1287.130000000002,2355,10695.355000000003
74,1251.3550000000018,2364,10648.255000000001
75,1218.9550000000017,2372,10825.555000000002
76,1186.1150000000018,2380,10956.015000000003
77,1155.275000000002,2388,10361.015000000001
78,1125.795000000002,2396,9955.055000000002
79,1096.1550000000018,2404,10002.975000000002
80,1066.3950000000018,2412,10039.035000000002
81,1036.8750000000018,2420,9966.675000000003
82,1010.7300000000018,2427,10075.575
83,983.9900000000018,2434,10281.870000000003
84,956.5150000000018,2441,10537.44
85,932.6950000000018,2447,10647.285000000002
86,908.8150000000018,2453,10671.755000000003
87,884.3650000000017,2459,10904.790000000003
88,859.9150000000017,2465,10904.789999999999
89,835.6150000000017,2471,10843.165000000003
90,815.1650000000017,2476,10942.005000000001
91,794.6150000000017,2481,10991.525
92,773.7650000000017,2486,11140.385
93,753.5150000000017,2491,10842.065
94,733.3400000000017,2496,10804.700000000003
95,712.8400000000017,2501,10966.94
96,692.7900000000018,2506,10741.850000000002
97,676.6900000000018,2510,10779.440000000002
98,660.9700000000017,2514,10540.99
99,645.1500000000017,2518,10603.840000000002
100,628.2500000000017,2522,11283.7
101,611.3100000000018,2526,11308.92
102,594.2500000000018,2530,11384.7
103,581.4700000000018,2533,11372.050000000001
104,568.4650000000019,2536,11562.025000000003
105,555.8350000000019,2539,11245.025000000001
106,543.5050000000018,2542,10991.125000000002
107,531.0250000000018,2545,11118.225000000002
108,518.5450000000018,2548,11118.225000000002
