,funds,stock_count,total_assets
289,3905.954999999999,477,10116.494999999999
290,4645.244999999999,420,10092.644999999999
291,5393.369999999999,363,10157.744999999999
292,6778.844999999999,258,10183.154999999999
293,7435.344999999999,208,10166.384999999998
294,8119.405,156,10171.585
295,6939.055,246,10165.345000000001
296,5898.655000000001,326,10138.285
297,6551.455000000001,275,10071.455000000002
298,7069.080000000001,234,10023.330000000002
299,7712.700000000001,183,10022.16
300,8190.740000000001,145,10014.84
301,8467.94,123,10017.74
302,7557.500000000001,195,10023.275000000001
303,7875.375000000001,170,10036.925000000001
304,8426.85,125,9958.725
305,8592.12,111,9902.475
306,7112.120000000001,236,9906.36
307,7774.320000000001,180,9902.82
308,5796.175000000001,349,9881.220000000001
309,4548.0250000000015,455,9905.650000000001
310,3719.2250000000013,525,9935.225000000002
311,5221.635000000001,398,9929.975000000002
312,4022.135000000001,498,9995.645
313,4814.795000000001,432,10003.115000000002
314,5640.380000000001,363,9983.675000000001
315,6596.585000000001,282,9925.595000000001
316,5022.385000000001,418,9860.735
317,5590.050000000001,369,9864.915
318,6320.015000000001,302,9610.305
319,5652.530000000002,365,9519.705000000002
320,6148.430000000001,320,9674.830000000002
321,4981.355000000001,425,9705.230000000001
322,5658.1500000000015,364,9696.730000000001
323,4573.690000000001,461,9727.670000000002
324,3989.4850000000015,512,9854.445000000002
325,3330.2800000000016,569,9910.765000000001
326,4192.010000000002,495,9956.285000000002
327,5604.770000000002,373,9924.110000000002
328,6833.840000000002,267,9929.705000000002
329,5676.340000000002,367,9924.365000000002
330,3984.3700000000017,514,9900.510000000002
331,4974.865000000002,427,9836.260000000002
332,3687.8050000000017,541,9795.695000000002
333,4379.850000000002,480,9825.450000000003
334,3132.8950000000023,593,9676.650000000001
335,3953.3150000000023,517,9534.330000000002
336,4816.775000000002,435,9397.325000000003
337,5619.485000000002,354,9127.625000000002
338,5976.685000000002,316,8947.085000000003
339,5235.685000000002,391,9098.765000000001
340,5646.235000000002,349,9057.710000000003
341,4716.235000000002,442,9136.235000000002
342,4170.635000000002,497,9100.875000000002
343,3482.015000000002,566,9130.695000000003
344,4411.085000000002,473,9136.355000000003
345,3753.7250000000017,539,9122.165000000003
346,4840.745000000002,431,9178.760000000002
347,5744.095000000001,342,9215.395
348,4921.9450000000015,423,9215.395
349,3620.8250000000016,551,9221.740000000002
350,3155.3050000000017,597,9196.945000000002
351,2300.4650000000015,683,9089.485000000002
352,1880.0450000000014,725,9137.295000000002
353,1426.6700000000014,770,9184.42
354,2674.1100000000015,646,9172.87
355,4605.120000000002,455,9205.170000000002
356,5070.420000000002,408,9109.620000000003
357,4192.880000000002,497,9093.300000000003
358,3718.880000000002,545,9100.755000000001
359,3223.490000000002,594,9228.830000000002
360,4603.550000000002,462,9433.760000000002
361,5732.400000000002,355,9477.650000000003
362,4586.580000000002,468,9332.100000000002
363,5207.980000000001,403,9060.66
364,5607.180000000001,363,9229.920000000002
