,funds,stock_count,total_assets
0,10000.0,0,10000.0
1,7400.96,496,10000.0
2,7686.135,441,9972.720000000001
3,5677.3,824,9999.18
4,6714.46,623,9929.14
5,7573.285,458,9957.175
6,6714.235,624,9943.435
7,7552.24,463,9962.154999999999
8,8203.66,337,9945.95
9,6048.78,753,9949.32
10,6944.88,579,9926.73
11,5046.62,943,9964.365
12,6252.3949999999995,710,9926.645
13,4844.179999999999,979,9969.244999999999
14,6193.299999999999,723,10003.509999999998
15,7267.499999999999,518,9981.82
16,8031.8099999999995,372,9979.23
17,8356.689999999999,310,9981.089999999998
18,8785.96,228,9979.539999999999
19,9100.72,167,9962.439999999999
20,7287.45,525,9946.574999999999
21,8046.98,374,9928.199999999999
22,6242.66,732,9931.94
23,6658.905,649,9913.64
24,7504.785,481,9926.619999999999
25,7910.19,400,9912.19
26,8204.6,341,9906.19
27,8409.19,300,9906.19
28,8803.005000000001,221,9904.69
29,6746.4450000000015,639,9890.325
30,4935.405000000002,975,10190.655000000002
31,6312.385000000001,733,10483.155
32,5377.805000000001,899,10439.175000000003
33,6850.115000000002,633,10353.770000000002
34,5237.1500000000015,926,10334.780000000002
35,4458.125000000002,1067,10353.300000000003
36,3939.715000000002,1161,10342.630000000001
37,3077.140000000002,1316,10400.68
38,4914.140000000002,982,10315.140000000003
39,4215.640000000002,1109,10315.140000000003
40,3738.7700000000023,1195,10365.045000000002
41,2684.450000000002,1379,10586.120000000003
42,2406.865000000002,1428,10496.485000000002
43,3517.2050000000017,1232,10496.485
44,2800.925000000002,1359,10465.685000000001
45,2114.675000000002,1481,10445.300000000003
46,3873.7350000000015,1168,10437.895
47,4959.165000000002,974,10408.695000000002
48,6185.715000000002,753,10364.865000000002
49,4472.6550000000025,1060,10387.455000000002
50,3937.8050000000026,1155,10440.455000000002
51,3257.7200000000025,1274,10538.630000000003
52,2431.5800000000027,1421,10417.600000000002
53,3976.5400000000027,1149,10502.860000000002
54,5667.220000000003,857,10629.250000000004
55,4858.570000000003,992,10800.650000000003
56,3489.7600000000034,1219,10840.330000000004
57,4568.110000000003,1037,10712.335000000003
58,3827.8600000000033,1163,10660.485000000004
59,3057.085000000003,1292,10776.785000000003
60,4921.2850000000035,980,10776.785000000003
61,3836.5450000000037,1159,10860.085000000005
62,5046.845000000004,963,10993.370000000004
63,4032.5050000000037,1127,11003.000000000004
64,3621.655000000004,1193,11048.080000000004
65,5185.980000000004,948,11238.960000000003
66,3891.060000000004,1146,11385.900000000005
67,2937.200000000004,1294,11277.030000000004
68,2599.200000000004,1344,11684.640000000005
69,2318.010000000004,1386,11597.280000000004
70,1639.2350000000038,1481,12220.980000000003
71,1176.2450000000038,1547,12028.450000000006
72,897.2450000000038,1587,11966.570000000003
73,3845.1300000000037,1148,11553.950000000004
74,2733.1100000000038,1317,11398.970000000005
75,2445.350000000004,1361,11346.290000000005
76,1920.9600000000041,1443,11148.945000000003
77,1428.1600000000042,1520,11156.160000000003
78,1262.8000000000043,1546,11095.360000000006
79,1061.8400000000042,1578,10971.680000000002
80,801.6500000000042,1620,10837.550000000003
81,3507.0300000000043,1184,10853.750000000004
82,5241.050000000005,907,10918.870000000004
83,4032.8700000000044,1100,10918.870000000004
84,3091.5900000000047,1248,11028.870000000003
85,4554.975000000005,1017,10997.670000000006
86,4003.285000000005,1103,11079.030000000004
87,5649.205000000005,849,11150.725000000006
88,6980.885000000006,646,11218.645000000006
89,7820.675000000006,520,11286.475000000006
90,8339.270000000006,443,11322.875000000005
91,6627.945000000006,688,11433.625000000005
92,4833.570000000006,949,11357.945000000007
93,5534.485000000006,846,11291.515000000007
94,6255.310000000006,741,11342.275000000005
95,7213.610000000006,601,11327.455000000005
96,8257.610000000006,451,11396.570000000007
97,7159.435000000006,606,11452.945000000007
98,6316.6700000000055,727,11380.225000000006
99,4697.7100000000055,963,11303.890000000007
100,3956.6800000000057,1065,11693.905000000006
101,6112.960000000006,763,11560.780000000006
102,5384.750000000006,866,11507.370000000006
103,7035.555000000007,633,11520.360000000008
104,5981.385000000007,786,11396.925000000007
105,7503.195000000007,564,11369.415000000008
106,8098.710000000007,477,11363.775000000007
107,8577.605000000007,406,11316.075000000008
108,8967.595000000007,347,11261.265000000007
109,7753.495000000006,527,11308.110000000006
110,6279.815000000006,745,11316.015000000007
111,7327.095000000007,593,11412.865000000007
112,8529.435000000007,419,11424.725000000006
113,9075.720000000007,340,11426.820000000007
114,7609.420000000006,555,11394.520000000008
115,6270.150000000007,754,11344.570000000007
116,5044.965000000007,937,11318.180000000008
117,6229.610000000008,756,11177.630000000008
118,5017.850000000008,943,11128.490000000009
119,4419.850000000008,1035,11147.350000000008
120,5304.530000000008,899,11152.525000000009
121,4761.050000000008,983,11121.060000000009
122,4075.9250000000084,1088,11175.12500000001
123,3114.6650000000086,1236,11142.485000000008
124,4878.585000000008,964,11130.125000000007
125,6696.7650000000085,691,11298.825000000008
126,5308.325000000008,897,11354.105000000007
127,6723.425000000008,685,11295.800000000008
128,7627.925000000008,550,11312.925000000008
129,7991.200000000008,495,11260.675000000008
130,6201.685000000009,768,11235.925000000008
131,4462.045000000008,1034,11224.405000000008
132,6320.425000000008,752,11276.105000000009
133,4661.650000000009,1007,11212.185000000009
134,3654.6700000000087,1163,11161.835000000008
135,2778.2700000000086,1303,10935.050000000008
136,4146.670000000008,1083,10882.930000000008
137,3335.4700000000084,1213,10904.590000000007
138,2772.8900000000085,1305,10752.96500000001
139,2141.6100000000088,1409,10694.240000000009
140,3456.335000000009,1194,10757.64500000001
141,3054.725000000009,1260,10721.82500000001
142,5212.325000000009,912,10866.72500000001
143,6602.415000000009,691,10948.80500000001
144,5593.155000000009,853,10907.345000000008
145,6837.475000000009,651,10847.63500000001
146,6137.700000000009,766,10798.810000000009
147,7226.700000000009,586,10772.00000000001
148,8242.450000000008,416,10728.050000000008
149,8904.010000000007,305,10721.810000000007
150,9165.910000000007,260,10679.110000000008
151,7262.070000000007,586,10684.310000000007
152,8157.350000000007,434,10713.610000000008
153,6656.675000000007,689,10711.440000000006
154,7788.125000000006,499,10759.670000000006
155,8162.660000000006,436,10754.680000000006
156,8694.435000000007,347,10767.760000000006
157,6772.935000000007,662,10811.135000000006
158,7587.7550000000065,531,10890.575000000006
159,6445.115000000006,715,10885.265000000007
160,5730.390000000006,828,10967.490000000005
161,7111.695000000005,615,11099.970000000005
162,5401.315000000005,881,11066.145000000004
163,4692.915000000005,993,10973.640000000005
164,6286.815000000006,741,10973.640000000007
165,6755.235000000006,667,10977.345000000005
166,7295.745000000006,581,10947.330000000005
167,7850.805000000007,494,11002.525000000007
168,8798.955000000007,347,11037.105000000007
169,7703.835000000007,516,11047.515000000007
170,6146.235000000007,756,11052.675000000007
