date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-08-02,6.29,6.41,6.31,6.13,414625.44,-0.04,-0.63,6.544,6.43,6.029,380847.71,335862.7,284195.36
2018-08-01,6.72,6.8,6.35,6.25,508851.03,-0.32,-4.8,6.562,6.399,5.974,335149.8,334765.71,271872.34
2018-07-31,6.61,6.7,6.67,6.52,172536.48,-0.01,-0.15,6.594,6.342,5.927,309885.62,308133.98,257370.09
2018-07-30,6.72,6.84,6.68,6.61,369089.28,-0.03,-0.45,6.538,6.245,5.863,364781.73,306147.9,258852.76
2018-07-27,6.49,6.81,6.71,6.45,439136.31,0.31,4.84,6.444,6.154,5.796,333746.29,296569.67,250743.12
2018-07-26,6.41,6.51,6.4,6.36,186135.88,-0.11,-1.69,6.316,6.052,5.739,290877.68,284164.09,240325.85
2018-07-25,6.38,6.54,6.51,6.31,382530.16,0.12,1.88,6.236,5.972,5.704,334381.63,283914.56,245614.11
2018-07-24,6.31,6.58,6.39,6.31,447017.03,0.18,2.9,6.09,5.867,5.669,306382.34,261973.12,238868.48
2018-07-23,6.02,6.28,6.21,6.02,213912.06,0.14,2.31,5.952,5.783,5.649,247514.07,238913.67,232071.19
2018-07-20,6.0,6.11,6.07,5.9,224793.28,0.07,1.17,5.864,5.709,5.65,259393.06,237867.82,231600.38
2018-07-19,5.8,6.01,6.0,5.78,403655.62,0.22,3.81,5.788,5.628,5.668,277450.49,232528.03,233982.2
2018-07-18,5.8,5.9,5.78,5.76,242533.7,0.08,1.4,5.708,5.549,5.683,233447.48,208978.97,228057.75
2018-07-17,5.75,5.83,5.7,5.64,152675.67,-0.07,-1.21,5.644,5.511,5.709,217563.9,206606.2,229733.29
2018-07-16,5.67,5.82,5.77,5.64,273307.03,0.08,1.41,5.614,5.48,5.729,230313.28,211557.62,239439.6
2018-07-13,5.72,5.83,5.69,5.61,315080.44,0.09,1.61,5.554,5.438,5.767,216342.57,204916.56,238275.14
2018-07-12,5.5,5.62,5.6,5.5,183640.56,0.14,2.56,5.468,5.426,5.813,187605.57,196487.62,237195.13
2018-07-11,5.42,5.47,5.46,5.34,163115.81,-0.09,-1.62,5.39,5.435,5.858,184510.45,207313.66,241454.38
2018-07-10,5.44,5.61,5.55,5.44,216422.56,0.08,1.46,5.378,5.471,5.915,195648.5,215763.84,245136.32
2018-07-09,5.29,5.47,5.47,5.26,203453.48,0.21,3.99,5.346,5.514,5.962,192801.97,225228.71,245736.44
2018-07-06,5.21,5.32,5.26,5.14,171395.44,0.05,0.96,5.322,5.591,6.01,193490.55,225332.95,249939.58
2018-07-05,5.37,5.37,5.21,5.21,168164.98,-0.19,-3.52,5.384,5.708,6.067,205369.67,235436.37,255868.43
2018-07-04,5.45,5.53,5.4,5.37,218806.05,0.01,0.19,5.48,5.817,6.123,230116.87,247136.53,256027.52
2018-07-03,5.37,5.4,5.39,5.19,202189.88,0.04,0.75,5.564,5.906,6.169,235879.17,252860.37,252763.18
2018-07-02,5.56,5.56,5.35,5.32,206896.41,-0.22,-3.95,5.682,5.978,6.215,257655.45,267321.57,255685.85
2018-06-29,5.49,5.58,5.57,5.42,230791.05,0.11,2.02,5.86,6.095,6.256,257175.34,271633.72,258231.86
2018-06-28,5.76,5.86,5.69,5.68,291900.94,-0.13,-2.23,6.032,6.199,6.281,265503.07,277902.64,255152.05
