date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,63.51,66.18,65.76,63.51,33875.3,0.82,1.26,69.982,70.743,72.016,44109.44,35367.8,34539.15
2018-09-17,69.1,69.97,64.94,64.86,64581.56,-6.87,-9.57,71.098,71.588,72.382,41793.42,35063.24,35067.82
2018-09-14,73.8,73.86,71.81,71.5,31923.08,-2.09,-2.83,72.31,72.433,72.706,34200.97,31326.35,33197.84
2018-09-13,74.1,74.49,73.9,72.4,35477.13,0.4,0.54,72.284,72.462,72.615,33030.68,30721.95,33003.36
2018-09-12,71.34,74.8,73.5,71.34,54690.14,2.16,3.03,71.824,72.43,72.459,31460.5,30395.67,33096.86
2018-09-11,70.6,72.19,71.34,70.6,22295.19,0.34,0.48,71.504,72.618,72.404,26626.15,30187.27,32852.14
2018-09-10,71.22,73.11,71.0,70.96,26619.31,-0.68,-0.95,72.078,72.94,72.627,28333.05,32047.09,33915.04
2018-09-07,71.95,73.1,71.68,70.92,26071.63,0.08,0.11,72.556,73.251,72.825,28451.72,33759.71,34314.54
2018-09-06,71.03,72.49,71.6,70.91,27626.24,-0.3,-0.42,72.64,73.233,72.972,28413.21,33367.25,35321.85
2018-09-05,74.28,74.55,71.9,71.88,30518.37,-2.31,-3.11,73.036,73.324,73.143,29330.83,33483.2,37722.23
2018-09-04,73.15,74.32,74.21,72.25,30829.71,0.82,1.12,73.732,73.288,73.207,33748.38,33710.51,39335.39
2018-09-03,71.99,73.61,73.39,71.08,27212.66,1.29,1.79,73.802,73.176,73.298,35761.13,35072.4,42494.52
2018-08-31,73.57,73.57,72.1,71.58,25879.09,-1.48,-2.01,73.946,72.978,73.183,39067.69,35069.34,44939.84
2018-08-30,75.1,75.98,73.58,73.55,32214.34,-1.8,-2.39,73.826,72.768,73.023,38321.29,35284.76,46502.48
2018-08-29,74.45,76.78,75.38,74.06,52606.11,0.82,1.1,73.612,72.488,72.895,37635.57,35798.06,48367.32
2018-08-28,73.68,74.8,74.56,72.8,40893.46,0.45,0.61,72.844,72.19,72.666,33672.63,35517.01,48379.77
2018-08-27,71.5,74.77,74.11,71.5,43745.47,2.61,3.65,72.55,72.314,72.594,34383.67,35782.98,48213.27
2018-08-24,72.15,72.41,71.5,71.15,22147.06,-1.01,-1.39,72.01,72.399,72.598,31070.98,34869.37,48322.07
2018-08-23,71.0,72.86,72.51,70.95,28785.76,0.97,1.36,71.71,72.711,72.853,32248.24,37276.45,49836.42
2018-08-22,73.08,73.99,71.54,71.54,32791.41,-1.55,-2.12,71.364,72.961,73.171,33960.54,41961.26,51072.69
2018-08-21,71.6,74.5,73.09,70.66,44448.67,1.68,2.35,71.536,73.126,73.56,37361.38,44960.27,52776.35
2018-08-20,70.1,71.5,71.41,69.49,27182.0,1.41,2.01,72.078,73.419,73.917,37182.29,49916.64,55473.7
2018-08-17,71.5,72.18,70.0,69.89,28033.36,-0.78,-1.1,72.788,73.387,74.147,38667.77,54810.34,57681.55
2018-08-16,70.73,72.02,70.78,69.52,37347.25,-1.62,-2.24,73.712,73.277,74.59,42304.65,57720.2,59166.5
2018-08-15,76.33,76.33,72.4,72.2,49795.63,-3.4,-4.49,74.558,73.301,74.921,49961.99,60936.59,62060.87
2018-08-14,74.85,76.77,75.8,74.85,43553.19,0.84,1.12,74.716,73.141,75.45,52559.15,61242.54,70274.52
2018-08-13,73.0,75.0,74.96,72.32,34609.4,0.34,0.46,74.76,72.873,75.814,62650.99,60643.57,68475.16
2018-08-10,74.5,76.25,74.62,73.9,46217.78,-0.39,-0.52,73.986,72.796,76.681,70952.92,61774.77,67206.24
2018-08-09,72.7,76.89,75.01,71.95,75633.94,1.82,2.49,72.842,72.994,78.078,73135.76,62396.4,66238.14
2018-08-08,75.27,75.36,73.19,72.38,62781.45,-2.83,-3.72,72.044,73.381,79.445,71911.19,60184.11,63766.29
2018-08-07,71.05,76.26,76.02,71.05,94012.39,4.93,6.93,71.566,73.994,80.616,69925.93,60592.44,61468.04
2018-08-06,71.18,74.3,71.09,70.5,76119.05,2.19,3.18,70.986,74.415,81.813,58636.14,61030.76,57517.15
2018-08-03,71.4,72.51,68.9,68.58,57131.96,-2.12,-2.98,71.606,74.906,83.309,52596.61,60552.76,54571.89
2018-08-02,70.24,73.52,71.02,69.52,69511.08,0.22,0.31,73.146,75.902,84.821,51657.03,60612.79,52870.52
2018-08-01,73.11,73.5,70.8,70.8,52855.17,-2.32,-3.17,74.718,76.541,86.25,48457.04,63185.16,50912.85
2018-07-31,74.6,74.9,73.12,72.81,37563.44,-1.07,-1.44,76.422,77.759,88.08,51258.95,79306.51,50057.85
2018-07-30,77.01,77.55,74.19,73.56,45921.42,-2.41,-3.15,77.844,78.754,89.724,63425.39,76306.76,49586.61
2018-07-27,78.49,79.58,76.6,75.88,52434.06,-2.28,-2.89,78.206,80.565,90.833,68508.9,72637.72,48177.96
2018-07-26,79.61,81.1,78.88,78.52,53511.12,-0.44,-0.56,78.658,83.161,91.844,69568.55,70079.88,46666.44
2018-07-25,80.45,81.6,79.32,78.92,66864.69,-0.91,-1.13,78.364,85.508,92.515,77913.27,67348.46,45450.85
2018-07-24,77.81,81.68,80.23,76.83,98395.65,4.23,5.57,79.096,87.237,93.608,107354.07,62343.65,43315.25
2018-07-23,77.0,77.85,76.0,74.0,71338.98,-2.86,-3.63,79.664,89.211,95.113,89188.14,54003.53,38951.73
2018-07-20,78.09,79.47,78.86,76.8,57732.3,1.45,1.87,82.924,91.712,96.733,76766.54,48591.03,35876.56
2018-07-19,80.95,81.35,77.41,76.78,95234.75,-5.57,-6.71,87.664,93.739,98.287,70591.22,45128.25,33803.33
2018-07-18,76.5,87.0,82.98,76.5,214068.66,-0.09,-0.11,92.652,95.958,99.647,56783.65,38640.54,29575.01
2018-07-17,83.07,83.07,83.07,83.07,7566.0,-9.23,-10.0,95.378,98.4,100.896,17333.23,20809.18,19605.61
2018-07-16,92.3,92.3,92.3,92.3,9231.0,-10.26,-10.0,98.758,100.694,101.963,18818.93,22866.46,20216.09
2018-07-13,102.26,107.16,102.56,100.45,26855.69,0.21,0.2,100.5,101.101,103.116,20415.52,23718.21,20452.54
2018-07-12,98.34,104.38,102.35,98.2,26196.91,5.74,5.94,99.814,100.526,104.042,19665.29,23253.0,19559.6
2018-07-11,98.0,98.1,96.61,95.0,16816.53,-3.36,-3.36,99.264,99.521,104.974,20497.43,23553.24,18878.9
2018-07-10,101.87,101.9,99.97,98.75,14994.52,-1.04,-1.03,101.422,99.979,106.457,24285.14,24286.85,18483.49
2018-07-09,98.43,102.7,101.01,98.02,17213.94,1.88,1.9,102.63,101.014,107.733,26913.98,23899.92,18439.22
2018-07-06,100.01,102.3,99.13,96.1,23104.53,-0.47,-0.47,101.702,101.754,109.29,27020.89,23162.08,18254.44
2018-07-05,109.0,109.0,99.6,99.0,30357.63,-7.8,-7.26,101.238,102.835,111.161,26840.71,22478.4,17383.75
2018-07-04,106.93,112.58,107.4,106.66,35755.09,1.39,1.31,99.778,103.335,113.059,26609.04,20509.48,16167.16
2018-07-03,97.69,106.01,106.01,97.69,28138.73,9.64,10.0,98.536,103.391,114.633,24288.56,18402.03,14832.67
2018-07-02,96.0,98.62,96.37,95.0,17748.48,-0.44,-0.45,99.398,103.232,116.12,20885.85,17565.71,13728.56
2018-06-29,91.07,98.5,96.81,91.06,22203.62,4.51,4.89,101.806,105.13,118.058,19303.27,17186.87,13318.08
2018-06-28,99.6,99.74,92.3,91.88,29199.28,-8.89,-8.79,104.432,107.557,120.169,18116.09,15866.19,12658.28
2018-06-27,105.87,107.7,101.19,100.13,24152.71,-9.13,-8.28,106.892,110.427,122.41,14409.92,14204.57,12065.78
2018-06-26,105.51,111.18,110.32,105.0,11125.17,1.91,1.76,108.246,112.934,124.649,12515.49,12680.12,11276.01
2018-06-25,110.97,111.38,108.41,108.1,9835.58,-1.53,-1.39,107.066,114.451,126.528,14245.58,12978.52,11136.86
2018-06-22,104.5,111.55,109.94,103.5,16267.71,5.34,5.11,108.454,116.826,128.544,15070.46,13346.81,11223.37
2018-06-21,107.55,108.0,104.6,104.2,10668.45,-3.36,-3.11,110.682,119.486,130.66,13616.3,12289.1,10910.52
