date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-11-27,5.17,5.23,5.16,5.11,56915.7,0.01,0.19,5.184,5.414,5.663,64525.08,83867.91,86232.77
2017-11-24,5.1,5.17,5.15,5.09,50709.0,0.01,0.2,5.218,5.486,5.698,72993.38,87410.3,92496.07
2017-11-23,5.21,5.25,5.14,5.12,64423.0,-0.06,-1.15,5.272,5.566,5.744,92192.98,91673.66,98232.59
2017-11-22,5.25,5.29,5.2,5.16,76490.98,-0.07,-1.33,5.388,5.644,5.796,92015.98,90925.5,107624.62
2017-11-21,5.32,5.34,5.27,5.25,74086.7,-0.05,-0.94,5.51,5.714,5.84,93002.27,89870.05,108384.61
2017-11-20,5.47,5.47,5.33,5.15,99257.22,-0.09,-1.66,5.644,5.781,5.88,103210.74,93389.97,112694.51
2017-11-17,5.71,5.76,5.42,5.41,146707.02,-0.3,-5.25,5.754,5.835,5.922,101827.21,88963.66,121301.13
2017-11-16,5.81,5.82,5.72,5.71,63538.0,-0.09,-1.55,5.86,5.881,5.968,91154.34,85618.29,139168.91
2017-11-15,5.87,5.87,5.81,5.81,81422.42,-0.13,-2.19,5.9,5.898,5.987,89835.02,88101.49,150253.51
2017-11-14,5.88,5.95,5.94,5.8,125129.04,0.06,1.02,5.918,5.909,6.0,86737.83,88712.71,162128.22
2017-11-13,5.97,5.99,5.88,5.87,92339.58,-0.07,-1.18,5.918,5.911,5.998,83569.19,88597.64,158537.0
2017-11-10,5.91,5.97,5.95,5.91,93342.64,0.04,0.68,5.916,5.909,6.0,76100.1,97581.84,157933.77
2017-11-09,5.87,5.93,5.92,5.87,56941.43,0.02,0.34,5.902,5.922,6.004,80082.24,104791.53,156013.63
2017-11-08,5.92,5.95,5.9,5.89,65936.46,-0.04,-0.67,5.896,5.948,6.009,86367.96,124323.75,157450.91
2017-11-07,5.87,5.98,5.94,5.86,109285.86,0.07,1.19,5.9,5.966,6.019,90687.59,126899.16,160971.18
2017-11-06,5.86,5.88,5.87,5.8,54994.1,-0.01,-0.17,5.904,5.978,6.023,93626.09,131999.05,159488.9
2017-11-03,5.88,5.91,5.88,5.75,113253.36,-0.01,-0.17,5.902,6.008,6.028,119063.58,153638.6,160037.89
2017-11-02,5.92,6.01,5.89,5.88,88370.0,-0.03,-0.51,5.942,6.054,6.029,129500.81,192719.53,158158.85
2017-11-01,5.96,5.96,5.92,5.9,87534.61,-0.04,-0.67,6.0,6.075,6.028,162279.54,212405.53,159216.36
2017-10-31,5.86,6.02,5.96,5.82,123978.36,0.1,1.71,6.032,6.091,6.031,163110.73,235543.72,158143.33
2017-10-30,6.06,6.07,5.86,5.83,182181.59,-0.22,-3.62,6.052,6.084,6.034,170372.02,228476.37,155802.34
