,funds,stock_count,total_assets
199,6419.575000000008,1016,11377.65500000001
200,7895.185000000009,713,11367.495000000008
201,8303.960000000008,630,11406.710000000008
202,6238.460000000008,1055,11365.760000000007
203,7442.525000000009,812,11465.985000000008
204,5991.285000000009,1104,11478.165000000008
205,6634.485000000009,976,11538.88500000001
206,5012.635000000009,1302,11490.08500000001
207,6888.4750000000095,918,11372.90500000001
208,5093.290000000009,1287,11354.54500000001
209,3767.110000000009,1563,11277.325000000008
210,4607.510000000009,1387,11230.435000000009
211,3317.5500000000093,1658,11209.630000000008
212,2515.7700000000095,1824,11325.69000000001
213,1881.5100000000095,1956,11280.09000000001
214,3470.7300000000096,1629,11387.67000000001
215,4814.70000000001,1355,11460.97500000001
216,4137.42000000001,1491,11562.60000000001
217,5010.37500000001,1320,11748.97500000001
218,4121.57500000001,1496,11676.375000000011
219,3354.6550000000097,1650,11571.65500000001
220,2593.61500000001,1801,11670.65500000001
221,3822.43000000001,1552,11481.55000000001
222,2780.0900000000097,1763,11489.31000000001
223,2492.7600000000098,1822,11365.900000000009
224,2124.54000000001,1898,11320.350000000011
225,1865.8800000000099,1952,11215.96000000001
226,1479.51000000001,2033,11176.92000000001
227,2723.63500000001,1764,10882.13500000001
228,2143.15500000001,1892,10723.375000000011
229,1838.3050000000103,1959,10751.755000000008
230,2743.38000000001,1754,10487.29000000001
231,2008.0800000000102,1925,10285.58000000001
232,1731.92000000001,1989,10314.455000000009
233,3531.7850000000103,1566,10195.11500000001
234,2683.5350000000103,1761,10343.88500000001
235,2292.38000000001,1850,10423.130000000008
236,4634.33500000001,1311,10330.63000000001
237,6019.45000000001,990,10291.30000000001
238,6555.58000000001,864,10231.900000000009
239,5580.38000000001,1094,10218.94000000001
240,4432.25500000001,1369,10147.830000000009
241,5983.93500000001,996,10127.295000000011
242,4305.51000000001,1413,9992.83500000001
243,4981.860000000011,1246,10028.16000000001
244,6058.9800000000105,982,10065.54000000001
245,7077.7300000000105,732,10060.63000000001
246,6239.56000000001,933,10130.170000000011
247,6986.88500000001,754,10134.83500000001
248,7847.96500000001,545,10093.36500000001
249,8455.07500000001,398,10098.81500000001
250,8718.00000000001,333,10064.98500000001
251,8912.04000000001,284,10036.68000000001
252,7857.36000000001,548,10046.62000000001
253,8178.49500000001,469,10084.98000000001
254,8426.76500000001,408,10087.32500000001
255,6266.8950000000095,950,10052.64500000001
256,7081.625000000009,744,10024.14500000001
257,7965.625000000009,523,10057.62500000001
258,6021.550000000008,1006,10070.700000000008
259,4363.030000000009,1414,10110.940000000008
260,3297.030000000009,1674,10160.430000000008
261,2409.500000000009,1891,10143.69000000001
262,1869.520000000009,2024,10086.960000000008
263,1354.535000000009,2151,10076.84000000001
264,2938.810000000009,1766,10205.900000000009
265,4472.895000000009,1395,10241.220000000008
266,3750.7950000000087,1569,10262.14500000001
267,5458.370000000008,1160,10301.370000000008
268,4901.620000000008,1291,10388.370000000008
269,6551.770000000008,905,10420.645000000008
270,4858.280000000008,1303,10402.545000000007
271,4309.390000000008,1434,10317.850000000006
272,3381.7150000000074,1651,10439.740000000009
273,3008.9200000000073,1738,10456.250000000007
274,2508.9600000000073,1854,10499.700000000008
275,4055.115000000007,1503,10675.830000000005
276,5494.965000000007,1172,10593.165000000008
277,7016.170000000007,829,10692.785000000007
278,7629.580000000007,691,10701.075000000008
279,8285.960000000006,543,10694.165000000006
280,6248.000000000006,1002,10696.880000000006
281,5561.160000000006,1156,10716.920000000006
282,4737.610000000006,1337,10820.960000000006
283,3868.145000000006,1530,10760.795000000006
284,4959.885000000006,1283,10630.745000000006
285,5582.955000000005,1145,10752.630000000006
286,4118.830000000005,1470,10741.180000000008
287,3096.655000000005,1701,10623.580000000005
288,4251.055000000005,1441,10649.095000000005
289,3084.2950000000046,1693,10922.885000000006
290,3886.6950000000047,1523,11075.255000000005
291,2756.7450000000044,1766,10968.645000000006
292,2213.2850000000044,1882,11030.455000000005
293,1719.3250000000044,1988,10983.405000000004
294,1352.8050000000044,2065,11182.205000000004
295,1056.4450000000045,2127,11223.505000000005
296,2317.3850000000048,1859,11063.980000000003
297,1704.3950000000048,1985,11361.420000000004
298,3094.595000000005,1705,11559.920000000004
299,4414.200000000005,1446,11781.570000000007
300,5761.0000000000055,1187,11933.400000000005
301,6992.650000000005,957,12117.385000000006
302,5882.240000000005,1160,12227.440000000006
303,4195.925000000005,1449,12650.840000000004
304,3030.7800000000047,1648,12679.820000000005
305,2474.140000000005,1746,12391.420000000004
