,funds,stock_count,total_assets
0,10000.0,0,10000.0
1,8546.795,283,10000.0
2,6237.3550000000005,731,10005.66
3,5567.915000000001,859,10060.485
4,6830.505000000001,621,10124.91
5,5931.880000000001,796,10019.34
6,6468.000000000001,692,10035.26
7,7487.000000000001,492,9993.740000000002
8,8005.420000000001,394,10089.68
9,8356.500000000002,327,10069.980000000001
10,8676.140000000001,266,10069.980000000001
11,7238.880000000001,544,10051.36
12,8049.530000000001,389,10084.0
13,8574.03,289,10089.835000000001
14,7198.305,544,10133.185
15,5319.395,885,10195.744999999999
16,3765.465,1166,10213.445
17,3108.585,1285,10201.785
18,4811.825,977,10214.635
19,3447.1499999999996,1224,10209.75
20,2571.8299999999995,1382,10228.109999999999
21,3701.7349999999997,1171,9972.44
22,3277.7949999999996,1253,9755.805
23,4406.545,1038,9856.045
24,4975.235000000001,932,9975.415
25,4302.110000000001,1057,9994.055
26,5070.735000000001,914,9983.485
27,3916.3950000000004,1126,10047.465
28,4841.505,955,10008.055
29,3656.675,1173,10031.93
30,3089.5750000000003,1279,9932.225
31,2669.9350000000004,1357,9970.595000000001
32,2367.7100000000005,1412,10126.65
33,4561.935,1017,10211.369999999999
34,4024.8150000000005,1113,10252.05
35,3478.4650000000006,1211,10229.79
36,2719.0900000000006,1346,10290.34
37,2401.2900000000004,1402,10357.640000000001
38,3809.1900000000005,1155,10392.69
39,4575.990000000001,1020,10369.59
40,3382.7850000000008,1231,10344.09
41,4447.750000000001,1044,10393.330000000002
42,6241.750000000001,732,10450.75
43,7217.725000000001,563,10469.050000000001
44,6477.245000000001,691,10474.68
45,7105.335000000001,584,10533.415
46,5223.585000000001,909,10486.695
47,4464.4400000000005,1040,10491.240000000002
48,3782.4000000000005,1158,10475.64
49,5357.280000000001,886,10487.220000000001
50,6849.120000000001,627,10460.640000000001
51,5419.860000000001,876,10448.1
52,6134.490000000001,753,10509.420000000002
53,6941.010000000001,610,10381.410000000002
54,4948.290000000001,971,10308.21
