,funds,stock_count,total_assets
0,10000.0,0.0,10000.0
1,9000.880000000001,181.0,10000.0
2,9201.400000000001,145.0,10009.050000000001
3,8285.305000000002,302.0,10047.475000000002
4,8658.805000000002,242.0,10165.255000000001
5,8960.725000000002,194.0,10180.985000000002
6,9201.835000000003,156.0,10191.655000000002
7,9393.415000000003,125.0,10165.915000000003
8,9913.540000000003,50.0,10260.290000000003
9,8926.000000000004,201.0,10240.540000000005
10,9183.000000000004,161.0,10217.425000000003
11,9290.440000000004,145.0,10264.115000000003
12,9387.670000000004,131.0,10297.465000000004
13,9572.530000000004,105.0,10319.080000000004
14,8617.680000000004,235.0,10343.755000000005
15,8926.235000000004,188.0,10160.455000000004
16,9045.395000000004,170.0,10170.795000000004
17,9507.115000000003,102.0,10199.695000000003
18,8557.705000000004,239.0,10213.975000000004
19,8894.225000000004,192.0,10268.945000000003
20,9026.845000000005,173.0,10234.385000000006
21,5419.645000000005,893.0,9893.575000000004
22,6386.185000000005,715.0,10268.635000000006
23,6954.610000000005,572.0,9228.310000000005
24,7479.580000000005,458.0,9588.670000000006
25,7870.880000000006,367.0,9448.980000000007
26,8162.150000000005,294.0,9335.210000000005
27,8251.905000000004,265.0,9072.080000000004
28,7840.6650000000045,403.0,9041.605000000005
29,7961.865000000004,363.0,9061.755000000005
30,8181.825000000004,291.0,9070.830000000004
31,8275.495000000004,262.0,9121.755000000005
32,8445.275000000005,210.0,9130.925000000005
33,7602.075000000005,482.0,9096.275000000005
34,7898.235000000005,386.0,9089.045000000006
35,8115.760000000005,309.0,8988.685000000005
