,funds,stock_count,total_assets
0,10000.0,0,10000.0
1,9931.6,4,10000.0
2,9862.98,8,10000.22
3,9795.02,12,9998.9
4,9728.720000000001,16,9993.920000000002
5,9662.04,20,9995.44
6,9595.160000000002,24,9996.440000000002
7,9544.970000000001,27,9996.68
8,9494.87,30,9995.87
9,9444.875,33,9994.82
10,9394.325,36,10000.925000000001
11,9344.735,39,9989.405
12,9295.43,42,9985.7
13,9245.945,45,9988.22
14,9196.67,48,9985.07
15,9147.245,51,9987.470000000001
16,9097.745,54,9988.745
17,9050.345000000001,57,9950.945000000002
18,8989.465000000002,61,9917.885000000002
19,8929.585000000003,65,9902.635000000002
20,8870.225000000002,69,9894.185000000001
21,8810.805000000002,73,9895.220000000001
22,8752.005000000003,77,9883.905000000002
23,8693.045000000004,81,9886.985000000004
24,8633.425000000003,85,9900.350000000002
25,8574.945000000003,89,9876.125000000004
26,8516.945000000003,93,9865.445000000003
27,8458.945000000003,97,9865.445000000003
28,8401.345000000003,101,9855.745000000003
29,8344.245000000003,105,9843.120000000003
30,8287.765000000003,109,9826.845000000003
31,8230.525000000003,113,9847.555000000004
32,8187.100000000003,116,9866.200000000003
33,8130.500000000003,120,9828.500000000004
34,8087.2400000000025,123,9860.900000000003
35,8043.380000000003,126,9885.500000000004
36,8000.015000000003,129,9864.710000000003
37,7957.100000000003,132,9845.360000000002
38,7914.275000000003,135,9841.400000000003
39,7871.615000000003,138,9833.975000000004
40,7828.385000000004,141,9860.195000000003
41,7784.390000000004,144,9896.150000000003
42,7739.315000000004,147,9947.990000000005
43,7694.060000000004,150,9956.810000000005
44,7648.880000000004,153,9953.060000000003
45,7604.090000000004,156,9933.170000000004
46,7559.150000000004,159,9940.970000000005
47,7514.300000000004,162,9936.200000000004
48,7469.4950000000035,165,9933.770000000004
49,7425.965000000004,168,9863.645000000004
50,7382.990000000003,171,9832.565000000002
51,7340.405000000003,174,9810.335000000003
52,7297.595000000003,177,9823.385000000002
53,7254.650000000003,180,9831.350000000004
54,7211.375000000004,183,9851.150000000003
55,7167.545000000004,186,9885.005000000005
56,7124.030000000003,189,9865.475000000004
57,7080.470000000003,192,9868.310000000003
58,7037.300000000003,195,9843.350000000002
59,6994.340000000003,198,9829.700000000003
60,6951.125000000003,201,9846.530000000002
61,6907.625000000003,204,9865.625000000004
62,6863.165000000003,207,9930.905000000002
63,6818.870000000003,210,9919.520000000002
64,6774.410000000003,213,9931.070000000003
65,6730.010000000003,216,9926.810000000003
66,6685.265000000003,219,9951.650000000003
67,6640.580000000003,222,9947.270000000002
68,6596.2400000000025,225,9921.740000000003
69,6552.305000000002,228,9891.365000000002
70,6508.625000000002,231,9871.985
71,6464.975000000002,234,9869.675000000003
72,6420.815000000002,237,9909.455000000002
73,6376.970000000002,240,9884.570000000002
74,6333.500000000002,243,9854.570000000002
75,6289.910000000002,246,9864.29
76,6246.875000000002,249,9818.780000000002
77,6204.035000000002,252,9802.595000000001
78,6161.015000000001,255,9817.715
79,6131.795000000001,257,9886.565
80,6102.455000000001,259,9901.985
81,6073.375000000001,261,9868.315
82,6044.175000000001,263,9883.975000000002
83,6014.5250000000015,265,9943.150000000001
84,5984.875000000002,267,9943.150000000001
85,5954.965000000002,269,9977.860000000002
86,5925.075000000002,271,9975.170000000002
87,5895.065000000001,273,9991.43
88,5865.155000000002,275,9977.780000000002
89,5835.215000000002,277,9981.905000000002
90,5806.105000000002,279,9866.950000000003
91,5777.345000000002,281,9818.125000000002
92,5748.465000000002,283,9834.985000000002
93,5720.715000000002,285,9675.090000000002
94,5693.405000000002,287,9612.390000000001
95,5666.315000000001,289,9580.820000000002
96,5639.135000000001,291,9593.825
97,5611.915000000001,293,9599.645
98,5584.705000000001,295,9598.18
99,5557.425000000001,297,9608.505000000001
100,5527.885000000001,299,9944.115000000002
101,5497.365000000001,301,10090.625
102,5467.385000000001,303,10009.355
103,5437.675000000001,305,9968.45
104,5407.535000000001,307,10034.025000000001
105,5377.765,309,9977.23
106,5347.635,311,10032.85
107,5317.275000000001,313,10068.615000000002
108,5285.965,315,10217.29
