,funds,stock_count,total_assets
0,10000.0,0,10000.0
1,9807.135,17,10000.0
2,9611.975,34,10002.295
3,9428.775,50,10001.275
4,9248.055,66,9993.525
5,9067.415,82,9993.195000000002
6,8887.575,98,9989.095000000001
7,8714.475,113,10018.495
8,8542.5,128,10010.02
9,8373.9,143,9981.22
10,8210.925,158,9927.595
11,8054.249999999999,173,9861.234999999999
12,7892.009999999999,189,9808.47
13,7740.884999999999,204,9796.185
14,7587.509999999999,219,9826.785
15,7436.61,234,9790.65
16,7294.37,248,9814.05
17,7153.95,262,9781.81
18,7013.74,276,9777.880000000001
19,6875.84,290,9732.34
20,6738.01,304,9730.89
21,6610.935,317,9709.61
22,6480.805,331,9557.45
23,6356.835,345,9411.810000000001
24,6229.015,359,9506.685
25,6109.22,372,9537.2
26,5993.26,385,9427.46
27,5874.505,398,9510.235
28,5761.345,410,9627.645
29,5649.865000000001,422,9570.245
30,5540.005000000001,434,9513.275000000001
31,5429.665000000001,446,9530.635000000002
32,5326.9800000000005,457,9593.075
33,5228.830000000001,467,9812.435000000001
34,5129.4800000000005,477,9868.475
35,5026.280000000001,487,10052.12
36,4932.410000000001,496,10105.69
37,4838.8550000000005,505,10088.33
38,4742.555,514,10242.355
39,4656.675,522,10260.345000000001
40,4572.835,530,10127.235
41,4489.755,538,10076.885
42,4402.365,547,9713.735
43,4323.724999999999,555,9779.375
44,4244.6449999999995,563,9809.9
45,4165.764999999999,571,9795.824999999999
46,4085.1249999999995,579,9921.445
47,4004.0449999999996,587,9953.289999999999
48,3932.6449999999995,594,9991.445
49,3862.0499999999997,601,9923.135
50,3790.4049999999997,608,10013.285
51,3719.3199999999997,615,9964.645
52,3648.5849999999996,622,9933.895
53,3577.3599999999997,629,9977.435000000001
54,3506.765,636,9920.825
55,3445.835,642,9965.345000000001
56,3383.015,648,10167.575
57,3315.575,654,10666.535
58,3256.575,659,11032.775000000001
59,3196.7749999999996,664,11138.215
60,3136.9749999999995,669,11138.215
61,3078.2499999999995,674,10994.380000000001
62,3019.8999999999996,679,10943.83
63,2961.8749999999995,684,10899.695
64,2903.0999999999995,689,11002.294999999998
65,2844.9499999999994,694,10916.169999999998
66,2788.7999999999993,699,10638.57
67,2734.149999999999,704,10428.869999999999
68,2690.4299999999994,708,10428.869999999999
69,2647.2899999999995,712,10326.21
70,2603.7299999999996,716,10400.970000000001
71,2559.9099999999994,720,10447.51
72,2515.6699999999996,724,10523.109999999999
73,2471.6899999999996,728,10476.05
74,2428.9099999999994,732,10257.65
75,2387.1899999999996,736,10063.669999999998
76,2344.8499999999995,740,10177.75
77,2302.3499999999995,744,10207.349999999999
78,2260.3699999999994,748,10110.630000000001
79,2219.0899999999992,752,9979.73
80,2177.9899999999993,756,9945.889999999998
81,2136.5499999999993,760,10010.149999999998
82,2094.649999999999,764,10097.550000000001
83,2052.5099999999993,768,10143.39
84,2020.8899999999994,771,10147.23
85,1988.7449999999994,774,10282.154999999999
86,1957.9349999999995,777,9937.724999999999
87,1927.5149999999994,780,9836.715
88,1896.6899999999994,783,9942.014999999998
89,1866.0449999999994,786,9895.035
90,1836.1199999999994,789,9706.394999999999
91,1807.0949999999993,792,9469.695
92,1778.1749999999993,795,9441.974999999999
93,1747.8749999999993,798,9807.675
94,1717.0349999999994,801,9951.315
95,1686.2549999999994,804,9935.295
96,1656.1649999999995,807,9750.375
97,1625.8049999999996,810,9823.005000000001
98,1595.6399999999996,813,9770.355
99,1565.6249999999995,816,9729.704999999998
100,1535.8499999999995,819,9664.425
101,1506.2249999999995,822,9623.474999999999
