,funds,stock_count,total_assets
0,10000.0,0,10000.0
1,9486.74,22,10000.0
2,9008.885,43,9987.35
3,8554.985,63,9984.77
4,8137.84,82,9938.15
5,7727.915,101,9906.99
6,7342.355,119,9891.335
7,6967.929999999999,136,9963.329999999998
8,6627.804999999999,151,10051.73
9,6308.744999999999,165,10069.095
10,5985.554999999999,179,10117.77
11,5686.879999999999,192,10098.08
12,5411.179999999999,204,10098.08
13,5152.0199999999995,215,10217.42
14,4892.365,226,10227.095000000001
15,4645.525,237,9963.805
16,4417.605,248,9556.164999999999
17,4198.209999999999,259,9363.965
18,4002.459999999999,269,9268.135
19,3808.159999999999,279,9229.13
20,3628.384999999999,288,9381.185
21,3444.199999999999,297,9522.304999999998
22,3268.199999999999,305,9978.199999999999
23,3113.184999999999,312,10022.425
24,2975.184999999999,318,10289.185
25,2831.9649999999992,324,10565.845
26,2708.689999999999,329,10820.185
27,2585.939999999999,334,10785.64
28,2462.389999999999,339,10839.08
29,2339.289999999999,344,10808.569999999998
30,2240.489999999999,348,10836.09
31,2140.829999999999,352,10910.91
32,2043.4699999999991,356,10708.509999999998
33,1943.069999999999,360,10979.07
34,1866.929999999999,363,11079.869999999999
35,1789.244999999999,366,11266.814999999999
36,1714.094999999999,369,10957.545
37,1638.8099999999988,372,10974.15
38,1564.4999999999989,375,10853.25
39,1486.409999999999,378,11325.75
40,1431.969999999999,380,11775.57
41,1377.399999999999,382,11800.27
42,1321.889999999999,384,11979.810000000001
43,1268.719999999999,386,11530.529999999999
44,1217.5199999999988,388,11150.32
45,1166.2999999999988,390,11154.199999999999
46,1115.4999999999989,392,11072.299999999997
47,1063.5799999999988,394,11291.819999999998
48,1013.8499999999988,396,10860.39
49,963.9699999999988,398,10890.089999999998
50,939.3649999999988,399,10756.759999999998
51,913.6999999999988,400,11179.699999999999
52,887.0999999999988,401,11553.699999999999
53,859.7649999999987,402,11848.435
54,831.7499999999987,403,12121.794999999998
55,803.2349999999988,404,12323.294999999998
56,775.3849999999987,405,12054.634999999998
57,747.8399999999988,406,11931.109999999999
58,720.6999999999988,407,11766.679999999998
59,694.2149999999988,408,11500.094999999998
60,668.5899999999988,409,11149.214999999998
61,642.3549999999988,410,11398.705
62,616.3049999999988,411,11322.854999999998
63,589.8449999999988,412,11491.365
64,563.2349999999988,413,11553.164999999999
65,535.8999999999987,414,11852.59
