,funds,index,stock_count,total_assets
0,10000.0,0,0,10000.0
1,9973.27,424,6,10000.0
2,9946.66,425,12,9999.88
3,9920.11,426,18,9999.76
4,9893.59,427,24,9999.67
5,9867.94,428,30,9996.19
6,9844.33,429,36,9985.99
7,9818.255,430,43,9978.429999999998
8,9792.634999999998,431,50,9975.634999999998
9,9767.925,432,57,9969.134999999998
10,9742.689999999999,433,64,9973.409999999998
11,9717.804999999998,434,71,9970.21
12,9696.175,435,77,9973.759999999998
13,9674.755,436,83,9971.064999999999
14,9653.185,437,89,9973.14
15,9631.615,438,95,9973.14
16,9610.405,439,101,9967.44
17,9589.195000000002,440,107,9967.440000000002
18,9565.010000000002,441,114,9958.880000000003
19,9541.420000000002,442,121,9949.190000000002
20,9517.340000000002,443,128,9957.660000000002
21,9492.945000000002,444,135,9963.420000000002
22,9469.180000000002,445,142,9951.270000000002
23,9445.310000000001,446,149,9953.400000000001
24,9421.160000000002,447,156,9959.360000000002
25,9396.800000000001,448,163,9964.04
26,9372.37,449,170,9965.67
27,9347.905,450,177,9966.52
28,9323.79,451,184,9957.670000000002
29,9299.92,452,191,9951.23
30,9274.825,453,198,9984.655
31,9249.45,454,205,9992.575
32,9224.11,455,212,9991.550000000001
33,9197.44,456,219,10031.83
34,9171.155,457,226,10019.785
35,9144.835000000001,458,233,10020.915
36,9119.11,459,240,10001.11
37,9092.58,460,247,10028.71
38,9067.275,461,254,9985.485
39,9041.55,462,261,10000.724999999999
40,9015.3,463,268,10020.3
41,8991.06,464,274,10098.02
42,8967.3,465,280,10076.099999999999
43,8944.38,466,286,10036.9
44,8920.949999999999,467,292,10061.21
45,8898.449999999999,468,298,10015.949999999999
46,8875.32,469,304,10047.24
47,8852.64,470,310,10024.439999999999
48,8827.195,471,317,9979.49
49,8801.89,472,324,9973.15
50,8777.18,473,331,9945.61
51,8752.12,474,338,9962.16
52,8730.7,475,344,9958.78
53,8709.460000000001,476,350,9948.460000000001
54,8688.04,477,356,9958.960000000001
55,8666.410000000002,478,362,9971.420000000002
56,8644.54,479,368,9985.900000000001
57,8622.94,480,374,9969.34
58,8601.58,481,380,9954.38
59,8580.49,482,386,9937.279999999999
60,8559.61,483,392,9923.77
61,8538.43,484,398,9943.37
62,8517.37,485,404,9935.41
63,8493.01,486,411,9923.29
64,8472.130000000001,487,417,9923.29
65,8448.12,488,424,9902.44
66,8424.320000000002,489,431,9889.720000000001
67,8403.770000000002,490,437,9900.495000000003
68,8383.010000000002,491,443,9915.790000000003
69,8362.130000000003,492,449,9924.650000000003
70,8341.490000000003,493,455,9906.690000000004
71,8320.730000000003,494,461,9915.790000000003
72,8299.700000000003,495,467,9936.535000000003
73,8278.610000000002,496,473,9941.205000000002
74,8257.490000000002,497,479,9943.570000000002
75,8236.340000000002,498,485,9945.965000000002
76,8215.100000000002,499,491,9953.240000000002
77,8193.950000000003,500,497,9945.875000000004
78,8172.860000000002,501,503,9940.905000000002
79,8152.100000000002,502,509,9913.240000000002
80,8130.860000000002,503,515,9953.960000000003
81,8109.920000000003,504,521,9928.210000000003
82,8086.890000000003,505,528,9824.010000000004
83,8064.9100000000035,506,535,9744.810000000003
84,8042.545000000004,507,542,9774.235000000004
85,8020.390000000004,508,549,9757.975000000004
86,8001.460000000004,509,555,9752.485000000004
87,7979.655000000003,510,562,9730.285000000003
88,7960.155000000003,511,568,9806.155000000002
89,7940.655000000003,512,574,9806.155000000002
90,7921.0350000000035,513,580,9817.635000000004
